maxD_in,tOff_in,sdD_in,tOn_in
46,1291,30.25,0.0006158482110660267
46,1291,30.25,0.0011288378916846883
46,1291,30.25,0.00206913808111479
46,1291,30.25,0.00379269019073225
46,1291,30.25,0.0069519279617756054
46,1291,30.25,0.012742749857031334
46,1291,30.25,0.023357214690901212
46,1291,30.25,0.04281332398719392
46,1291,30.25,0.07847599703514607
46,1291,30.25,0.14384498882876628
46,1291,30.25,0.26366508987303583
46,1291,30.25,0.4832930238571752
46,1291,30.25,0.8858667904100823
46,1291,30.25,1.623776739188721
46,1291,30.25,2.9763514416313193
46,1291,30.25,5.455594781168514
46,1291,30.25,10.0
46,1291,40.0,0.0001
46,1291,40.0,0.00018329807108324357
46,1291,40.0,0.0003359818286283781
46,1291,40.0,0.0006158482110660267
46,1291,40.0,0.0011288378916846883
46,1291,40.0,0.00206913808111479
46,1291,40.0,0.00379269019073225
46,1291,40.0,0.0069519279617756054
46,1291,40.0,0.012742749857031334
46,1291,40.0,0.023357214690901212
46,1291,40.0,0.04281332398719392
46,1291,40.0,0.07847599703514607
46,1291,40.0,0.14384498882876628
46,1291,40.0,0.26366508987303583
46,1291,40.0,0.4832930238571752
46,1291,40.0,0.8858667904100823
46,1291,40.0,1.623776739188721
46,1291,40.0,2.9763514416313193
46,1291,40.0,5.455594781168514
46,1291,40.0,10.0
46,2154,1.0,0.0001
46,2154,1.0,0.00018329807108324357
46,2154,1.0,0.0003359818286283781
46,2154,1.0,0.0006158482110660267
46,2154,1.0,0.0011288378916846883
46,2154,1.0,0.00206913808111479
46,2154,1.0,0.00379269019073225
46,2154,1.0,0.0069519279617756054
46,2154,1.0,0.012742749857031334
46,2154,1.0,0.023357214690901212
46,2154,1.0,0.04281332398719392
46,2154,1.0,0.07847599703514607
46,2154,1.0,0.14384498882876628
46,2154,1.0,0.26366508987303583
46,2154,1.0,0.4832930238571752
46,2154,1.0,0.8858667904100823
46,2154,1.0,1.623776739188721
46,2154,1.0,2.9763514416313193
46,2154,1.0,5.455594781168514
46,2154,1.0,10.0
46,2154,10.75,0.0001
46,2154,10.75,0.00018329807108324357
46,2154,10.75,0.0003359818286283781
46,2154,10.75,0.0006158482110660267
46,2154,10.75,0.0011288378916846883
46,2154,10.75,0.00206913808111479
46,2154,10.75,0.00379269019073225
46,2154,10.75,0.0069519279617756054
46,2154,10.75,0.012742749857031334
46,2154,10.75,0.023357214690901212
46,2154,10.75,0.04281332398719392
46,2154,10.75,0.07847599703514607
46,2154,10.75,0.14384498882876628
46,2154,10.75,0.26366508987303583
46,2154,10.75,0.4832930238571752
46,2154,10.75,0.8858667904100823
46,2154,10.75,1.623776739188721
46,2154,10.75,2.9763514416313193
46,2154,10.75,5.455594781168514
46,2154,10.75,10.0
46,2154,20.5,0.0001
46,2154,20.5,0.00018329807108324357
46,2154,20.5,0.0003359818286283781
46,2154,20.5,0.0006158482110660267
46,2154,20.5,0.0011288378916846883
46,2154,20.5,0.00206913808111479
46,2154,20.5,0.00379269019073225
46,2154,20.5,0.0069519279617756054
46,2154,20.5,0.012742749857031334
46,2154,20.5,0.023357214690901212
46,2154,20.5,0.04281332398719392
46,2154,20.5,0.07847599703514607
46,2154,20.5,0.14384498882876628
46,2154,20.5,0.26366508987303583
46,2154,20.5,0.4832930238571752
46,2154,20.5,0.8858667904100823
46,2154,20.5,1.623776739188721
46,2154,20.5,2.9763514416313193
46,2154,20.5,5.455594781168514
46,2154,20.5,10.0
46,2154,30.25,0.0001
46,2154,30.25,0.00018329807108324357
46,2154,30.25,0.0003359818286283781
46,2154,30.25,0.0006158482110660267
46,2154,30.25,0.0011288378916846883
46,2154,30.25,0.00206913808111479
46,2154,30.25,0.00379269019073225
46,2154,30.25,0.0069519279617756054
46,2154,30.25,0.012742749857031334
46,2154,30.25,0.023357214690901212
46,2154,30.25,0.04281332398719392
46,2154,30.25,0.07847599703514607
46,2154,30.25,0.14384498882876628
46,2154,30.25,0.26366508987303583
46,2154,30.25,0.4832930238571752
46,2154,30.25,0.8858667904100823
46,2154,30.25,1.623776739188721
46,2154,30.25,2.9763514416313193
46,2154,30.25,5.455594781168514
46,2154,30.25,10.0
46,2154,40.0,0.0001
46,2154,40.0,0.00018329807108324357
46,2154,40.0,0.0003359818286283781
46,2154,40.0,0.0006158482110660267
46,2154,40.0,0.0011288378916846883
46,2154,40.0,0.00206913808111479
46,2154,40.0,0.00379269019073225
46,2154,40.0,0.0069519279617756054
46,2154,40.0,0.012742749857031334
46,2154,40.0,0.023357214690901212
46,2154,40.0,0.04281332398719392
46,2154,40.0,0.07847599703514607
46,2154,40.0,0.14384498882876628
46,2154,40.0,0.26366508987303583
46,2154,40.0,0.4832930238571752
46,2154,40.0,0.8858667904100823
46,2154,40.0,1.623776739188721
46,2154,40.0,2.9763514416313193
46,2154,40.0,5.455594781168514
46,2154,40.0,10.0
46,3593,1.0,0.0001
46,3593,1.0,0.00018329807108324357
46,3593,1.0,0.0003359818286283781
46,3593,1.0,0.0006158482110660267
46,3593,1.0,0.0011288378916846883
46,3593,1.0,0.00206913808111479
46,3593,1.0,0.00379269019073225
46,3593,1.0,0.0069519279617756054
46,3593,1.0,0.012742749857031334
46,3593,1.0,0.023357214690901212
46,3593,1.0,0.04281332398719392
46,3593,1.0,0.07847599703514607
46,3593,1.0,0.14384498882876628
46,3593,1.0,0.26366508987303583
46,3593,1.0,0.4832930238571752
46,3593,1.0,0.8858667904100823
46,3593,1.0,1.623776739188721
46,3593,1.0,2.9763514416313193
46,3593,1.0,5.455594781168514
46,3593,1.0,10.0
46,3593,10.75,0.0001
46,3593,10.75,0.00018329807108324357
46,3593,10.75,0.0003359818286283781
46,3593,10.75,0.0006158482110660267
46,3593,10.75,0.0011288378916846883
46,3593,10.75,0.00206913808111479
46,3593,10.75,0.00379269019073225
46,3593,10.75,0.0069519279617756054
46,3593,10.75,0.012742749857031334
46,3593,10.75,0.023357214690901212
46,3593,10.75,0.04281332398719392
46,3593,10.75,0.07847599703514607
46,3593,10.75,0.14384498882876628
46,3593,10.75,0.26366508987303583
46,3593,10.75,0.4832930238571752
46,3593,10.75,0.8858667904100823
46,3593,10.75,1.623776739188721
46,3593,10.75,2.9763514416313193
46,3593,10.75,5.455594781168514
46,3593,10.75,10.0
46,3593,20.5,0.0001
46,3593,20.5,0.00018329807108324357
46,3593,20.5,0.0003359818286283781
46,3593,20.5,0.0006158482110660267
46,3593,20.5,0.0011288378916846883
46,3593,20.5,0.00206913808111479
46,3593,20.5,0.00379269019073225
46,3593,20.5,0.0069519279617756054
46,3593,20.5,0.012742749857031334
46,3593,20.5,0.023357214690901212
46,3593,20.5,0.04281332398719392
46,3593,20.5,0.07847599703514607
46,3593,20.5,0.14384498882876628
46,3593,20.5,0.26366508987303583
46,3593,20.5,0.4832930238571752
46,3593,20.5,0.8858667904100823
46,3593,20.5,1.623776739188721
46,3593,20.5,2.9763514416313193
46,3593,20.5,5.455594781168514
46,3593,20.5,10.0
46,3593,30.25,0.0001
46,3593,30.25,0.00018329807108324357
46,3593,30.25,0.0003359818286283781
46,3593,30.25,0.0006158482110660267
46,3593,30.25,0.0011288378916846883
46,3593,30.25,0.00206913808111479
46,3593,30.25,0.00379269019073225
46,3593,30.25,0.0069519279617756054
46,3593,30.25,0.012742749857031334
46,3593,30.25,0.023357214690901212
46,3593,30.25,0.04281332398719392
46,3593,30.25,0.07847599703514607
46,3593,30.25,0.14384498882876628
46,3593,30.25,0.26366508987303583
46,3593,30.25,0.4832930238571752
46,3593,30.25,0.8858667904100823
46,3593,30.25,1.623776739188721
46,3593,30.25,2.9763514416313193
46,3593,30.25,5.455594781168514
46,3593,30.25,10.0
46,3593,40.0,0.0001
46,3593,40.0,0.00018329807108324357
46,3593,40.0,0.0003359818286283781
46,3593,40.0,0.0006158482110660267
46,3593,40.0,0.0011288378916846883
46,3593,40.0,0.00206913808111479
46,3593,40.0,0.00379269019073225
46,3593,40.0,0.0069519279617756054
46,3593,40.0,0.012742749857031334
46,3593,40.0,0.023357214690901212
46,3593,40.0,0.04281332398719392
46,3593,40.0,0.07847599703514607
46,3593,40.0,0.14384498882876628
46,3593,40.0,0.26366508987303583
46,3593,40.0,0.4832930238571752
46,3593,40.0,0.8858667904100823
46,3593,40.0,1.623776739188721
46,3593,40.0,2.9763514416313193
46,3593,40.0,5.455594781168514
46,3593,40.0,10.0
46,5994,1.0,0.0001
46,5994,1.0,0.00018329807108324357
46,5994,1.0,0.0003359818286283781
46,5994,1.0,0.0006158482110660267
46,5994,1.0,0.0011288378916846883
46,5994,1.0,0.00206913808111479
46,5994,1.0,0.00379269019073225
46,5994,1.0,0.0069519279617756054
46,5994,1.0,0.012742749857031334
46,5994,1.0,0.023357214690901212
46,5994,1.0,0.04281332398719392
46,5994,1.0,0.07847599703514607
46,5994,1.0,0.14384498882876628
46,5994,1.0,0.26366508987303583
46,5994,1.0,0.4832930238571752
46,5994,1.0,0.8858667904100823
46,5994,1.0,1.623776739188721
46,5994,1.0,2.9763514416313193
46,5994,1.0,5.455594781168514
46,5994,1.0,10.0
46,5994,10.75,0.0001
46,5994,10.75,0.00018329807108324357
46,5994,10.75,0.0003359818286283781
46,5994,10.75,0.0006158482110660267
46,5994,10.75,0.0011288378916846883
46,5994,10.75,0.00206913808111479
46,5994,10.75,0.00379269019073225
46,5994,10.75,0.0069519279617756054
46,5994,10.75,0.012742749857031334
46,5994,10.75,0.023357214690901212
46,5994,10.75,0.04281332398719392
46,5994,10.75,0.07847599703514607
46,5994,10.75,0.14384498882876628
46,5994,10.75,0.26366508987303583
46,5994,10.75,0.4832930238571752
46,5994,10.75,0.8858667904100823
46,5994,10.75,1.623776739188721
46,5994,10.75,2.9763514416313193
46,5994,10.75,5.455594781168514
46,5994,10.75,10.0
46,5994,20.5,0.0001
46,5994,20.5,0.00018329807108324357
46,5994,20.5,0.0003359818286283781
46,5994,20.5,0.0006158482110660267
46,5994,20.5,0.0011288378916846883
46,5994,20.5,0.00206913808111479
46,5994,20.5,0.00379269019073225
46,5994,20.5,0.0069519279617756054
46,5994,20.5,0.012742749857031334
46,5994,20.5,0.023357214690901212
46,5994,20.5,0.04281332398719392
46,5994,20.5,0.07847599703514607
46,5994,20.5,0.14384498882876628
46,5994,20.5,0.26366508987303583
46,5994,20.5,0.4832930238571752
46,5994,20.5,0.8858667904100823
46,5994,20.5,1.623776739188721
46,5994,20.5,2.9763514416313193
46,5994,20.5,5.455594781168514
46,5994,20.5,10.0
46,5994,30.25,0.0001
46,5994,30.25,0.00018329807108324357
46,5994,30.25,0.0003359818286283781
46,5994,30.25,0.0006158482110660267
46,5994,30.25,0.0011288378916846883
46,5994,30.25,0.00206913808111479
46,5994,30.25,0.00379269019073225
46,5994,30.25,0.0069519279617756054
46,5994,30.25,0.012742749857031334
46,5994,30.25,0.023357214690901212
46,5994,30.25,0.04281332398719392
46,5994,30.25,0.07847599703514607
46,5994,30.25,0.14384498882876628
46,5994,30.25,0.26366508987303583
46,5994,30.25,0.4832930238571752
46,5994,30.25,0.8858667904100823
46,5994,30.25,1.623776739188721
46,5994,30.25,2.9763514416313193
46,5994,30.25,5.455594781168514
46,5994,30.25,10.0
46,5994,40.0,0.0001
46,5994,40.0,0.00018329807108324357
46,5994,40.0,0.0003359818286283781
46,5994,40.0,0.0006158482110660267
46,5994,40.0,0.0011288378916846883
46,5994,40.0,0.00206913808111479
46,5994,40.0,0.00379269019073225
46,5994,40.0,0.0069519279617756054
46,5994,40.0,0.012742749857031334
46,5994,40.0,0.023357214690901212
46,5994,40.0,0.04281332398719392
46,5994,40.0,0.07847599703514607
46,5994,40.0,0.14384498882876628
46,5994,40.0,0.26366508987303583
46,5994,40.0,0.4832930238571752
46,5994,40.0,0.8858667904100823
46,5994,40.0,1.623776739188721
46,5994,40.0,2.9763514416313193
46,5994,40.0,5.455594781168514
46,5994,40.0,10.0
46,10000,1.0,0.0001
46,10000,1.0,0.00018329807108324357
46,10000,1.0,0.0003359818286283781
46,10000,1.0,0.0006158482110660267
46,10000,1.0,0.0011288378916846883
46,10000,1.0,0.00206913808111479
46,10000,1.0,0.00379269019073225
46,10000,1.0,0.0069519279617756054
46,10000,1.0,0.012742749857031334
46,10000,1.0,0.023357214690901212
46,10000,1.0,0.04281332398719392
46,10000,1.0,0.07847599703514607
46,10000,1.0,0.14384498882876628
46,10000,1.0,0.26366508987303583
46,10000,1.0,0.4832930238571752
46,10000,1.0,0.8858667904100823
46,10000,1.0,1.623776739188721
46,10000,1.0,2.9763514416313193
46,10000,1.0,5.455594781168514
46,10000,1.0,10.0
46,10000,10.75,0.0001
46,10000,10.75,0.00018329807108324357
46,10000,10.75,0.0003359818286283781
46,10000,10.75,0.0006158482110660267
46,10000,10.75,0.0011288378916846883
46,10000,10.75,0.00206913808111479
46,10000,10.75,0.00379269019073225
46,10000,10.75,0.0069519279617756054
46,10000,10.75,0.012742749857031334
46,10000,10.75,0.023357214690901212
46,10000,10.75,0.04281332398719392
46,10000,10.75,0.07847599703514607
46,10000,10.75,0.14384498882876628
46,10000,10.75,0.26366508987303583
46,10000,10.75,0.4832930238571752
46,10000,10.75,0.8858667904100823
46,10000,10.75,1.623776739188721
46,10000,10.75,2.9763514416313193
46,10000,10.75,5.455594781168514
46,10000,10.75,10.0
46,10000,20.5,0.0001
46,10000,20.5,0.00018329807108324357
46,10000,20.5,0.0003359818286283781
46,10000,20.5,0.0006158482110660267
46,10000,20.5,0.0011288378916846883
46,10000,20.5,0.00206913808111479
46,10000,20.5,0.00379269019073225
46,10000,20.5,0.0069519279617756054
46,10000,20.5,0.012742749857031334
46,10000,20.5,0.023357214690901212
46,10000,20.5,0.04281332398719392
46,10000,20.5,0.07847599703514607
46,10000,20.5,0.14384498882876628
46,10000,20.5,0.26366508987303583
46,10000,20.5,0.4832930238571752
46,10000,20.5,0.8858667904100823
46,10000,20.5,1.623776739188721
46,10000,20.5,2.9763514416313193
46,10000,20.5,5.455594781168514
46,10000,20.5,10.0
46,10000,30.25,0.0001
46,10000,30.25,0.00018329807108324357
46,10000,30.25,0.0003359818286283781
46,10000,30.25,0.0006158482110660267
46,10000,30.25,0.0011288378916846883
46,10000,30.25,0.00206913808111479
46,10000,30.25,0.00379269019073225
46,10000,30.25,0.0069519279617756054
46,10000,30.25,0.012742749857031334
46,10000,30.25,0.023357214690901212
46,10000,30.25,0.04281332398719392
46,10000,30.25,0.07847599703514607
46,10000,30.25,0.14384498882876628
46,10000,30.25,0.26366508987303583
46,10000,30.25,0.4832930238571752
46,10000,30.25,0.8858667904100823
46,10000,30.25,1.623776739188721
46,10000,30.25,2.9763514416313193
46,10000,30.25,5.455594781168514
46,10000,30.25,10.0
46,10000,40.0,0.0001
46,10000,40.0,0.00018329807108324357
46,10000,40.0,0.0003359818286283781
46,10000,40.0,0.0006158482110660267
46,10000,40.0,0.0011288378916846883
46,10000,40.0,0.00206913808111479
46,10000,40.0,0.00379269019073225
46,10000,40.0,0.0069519279617756054
46,10000,40.0,0.012742749857031334
46,10000,40.0,0.023357214690901212
46,10000,40.0,0.04281332398719392
46,10000,40.0,0.07847599703514607
46,10000,40.0,0.14384498882876628
46,10000,40.0,0.26366508987303583
46,10000,40.0,0.4832930238571752
46,10000,40.0,0.8858667904100823
46,10000,40.0,1.623776739188721
46,10000,40.0,2.9763514416313193
46,10000,40.0,5.455594781168514
46,10000,40.0,10.0
100,100,1.0,0.0001
100,100,1.0,0.00018329807108324357
100,100,1.0,0.0003359818286283781
100,100,1.0,0.0006158482110660267
100,100,1.0,0.0011288378916846883
100,100,1.0,0.00206913808111479
100,100,1.0,0.00379269019073225
100,100,1.0,0.0069519279617756054
100,100,1.0,0.012742749857031334
100,100,1.0,0.023357214690901212
100,100,1.0,0.04281332398719392
100,100,1.0,0.07847599703514607
100,100,1.0,0.14384498882876628
100,100,1.0,0.26366508987303583
100,100,1.0,0.4832930238571752
100,100,1.0,0.8858667904100823
100,100,1.0,1.623776739188721
100,100,1.0,2.9763514416313193
100,100,1.0,5.455594781168514
100,100,1.0,10.0
100,100,10.75,0.0001
100,100,10.75,0.00018329807108324357
100,100,10.75,0.0003359818286283781
100,100,10.75,0.0006158482110660267
100,100,10.75,0.0011288378916846883
100,100,10.75,0.00206913808111479
100,100,10.75,0.00379269019073225
100,100,10.75,0.0069519279617756054
100,100,10.75,0.012742749857031334
100,100,10.75,0.023357214690901212
100,100,10.75,0.04281332398719392
100,100,10.75,0.07847599703514607
100,100,10.75,0.14384498882876628
100,100,10.75,0.26366508987303583
100,100,10.75,0.4832930238571752
100,100,10.75,0.8858667904100823
100,100,10.75,1.623776739188721
100,100,10.75,2.9763514416313193
100,100,10.75,5.455594781168514
100,100,10.75,10.0
100,100,20.5,0.0001
100,100,20.5,0.00018329807108324357
100,100,20.5,0.0003359818286283781
100,100,20.5,0.0006158482110660267
100,100,20.5,0.0011288378916846883
100,100,20.5,0.00206913808111479
100,100,20.5,0.00379269019073225
100,100,20.5,0.0069519279617756054
100,100,20.5,0.012742749857031334
100,100,20.5,0.023357214690901212
100,100,20.5,0.04281332398719392
100,100,20.5,0.07847599703514607
100,100,20.5,0.14384498882876628
100,100,20.5,0.26366508987303583
100,100,20.5,0.4832930238571752
100,100,20.5,0.8858667904100823
100,100,20.5,1.623776739188721
100,100,20.5,2.9763514416313193
100,100,20.5,5.455594781168514
100,100,20.5,10.0
100,100,30.25,0.0001
100,100,30.25,0.00018329807108324357
100,100,30.25,0.0003359818286283781
100,100,30.25,0.0006158482110660267
100,100,30.25,0.0011288378916846883
100,100,30.25,0.00206913808111479
100,100,30.25,0.00379269019073225
100,100,30.25,0.0069519279617756054
100,100,30.25,0.012742749857031334
100,100,30.25,0.023357214690901212
100,100,30.25,0.04281332398719392
100,100,30.25,0.07847599703514607
100,100,30.25,0.14384498882876628
100,100,30.25,0.26366508987303583
100,100,30.25,0.4832930238571752
100,100,30.25,0.8858667904100823
100,100,30.25,1.623776739188721
100,100,30.25,2.9763514416313193
100,100,30.25,5.455594781168514
100,100,30.25,10.0
100,100,40.0,0.0001
100,100,40.0,0.00018329807108324357
100,100,40.0,0.0003359818286283781
100,100,40.0,0.0006158482110660267
100,100,40.0,0.0011288378916846883
100,100,40.0,0.00206913808111479
100,100,40.0,0.00379269019073225
100,100,40.0,0.0069519279617756054
100,100,40.0,0.012742749857031334
100,100,40.0,0.023357214690901212
100,100,40.0,0.04281332398719392
100,100,40.0,0.07847599703514607
100,100,40.0,0.14384498882876628
100,100,40.0,0.26366508987303583
100,100,40.0,0.4832930238571752
100,100,40.0,0.8858667904100823
100,100,40.0,1.623776739188721
100,100,40.0,2.9763514416313193
100,100,40.0,5.455594781168514
100,100,40.0,10.0
100,166,1.0,0.0001
100,166,1.0,0.00018329807108324357
100,166,1.0,0.0003359818286283781
100,166,1.0,0.0006158482110660267
100,166,1.0,0.0011288378916846883
100,166,1.0,0.00206913808111479
100,166,1.0,0.00379269019073225
100,166,1.0,0.0069519279617756054
100,166,1.0,0.012742749857031334
100,166,1.0,0.023357214690901212
100,166,1.0,0.04281332398719392
100,166,1.0,0.07847599703514607
100,166,1.0,0.14384498882876628
100,166,1.0,0.26366508987303583
100,166,1.0,0.4832930238571752
100,166,1.0,0.8858667904100823
100,166,1.0,1.623776739188721
100,166,1.0,2.9763514416313193
100,166,1.0,5.455594781168514
100,166,1.0,10.0
100,166,10.75,0.0001
100,166,10.75,0.00018329807108324357
100,166,10.75,0.0003359818286283781
100,166,10.75,0.0006158482110660267
100,166,10.75,0.0011288378916846883
100,166,10.75,0.00206913808111479
100,166,10.75,0.00379269019073225
100,166,10.75,0.0069519279617756054
100,166,10.75,0.012742749857031334
100,166,10.75,0.023357214690901212
100,166,10.75,0.04281332398719392
100,166,10.75,0.07847599703514607
100,166,10.75,0.14384498882876628
100,166,10.75,0.26366508987303583
100,166,10.75,0.4832930238571752
100,166,10.75,0.8858667904100823
100,166,10.75,1.623776739188721
100,166,10.75,2.9763514416313193
100,166,10.75,5.455594781168514
100,166,10.75,10.0
100,166,20.5,0.0001
100,166,20.5,0.00018329807108324357
100,166,20.5,0.0003359818286283781
100,166,20.5,0.0006158482110660267
100,166,20.5,0.0011288378916846883
100,166,20.5,0.00206913808111479
100,166,20.5,0.00379269019073225
100,166,20.5,0.0069519279617756054
100,166,20.5,0.012742749857031334
100,166,20.5,0.023357214690901212
100,166,20.5,0.04281332398719392
100,166,20.5,0.07847599703514607
100,166,20.5,0.14384498882876628
100,166,20.5,0.26366508987303583
100,166,20.5,0.4832930238571752
100,166,20.5,0.8858667904100823
100,166,20.5,1.623776739188721
